year,listens_album,track_id,artist
0,18606,30975,Mombojo
0,18606,30976,Mombojo
0,18606,30977,Mombojo
0,18606,30978,Mombojo
0,18606,30979,Mombojo
0,18606,30980,Mombojo
0,18606,30981,Mombojo
0,18606,30982,Mombojo
0,18606,30983,Mombojo
0,18606,30984,Mombojo
0,18606,30985,Mombojo
0,18606,30986,Mombojo
0,18606,30987,Mombojo
0,18606,30988,Mombojo
0,18606,30989,Mombojo
0,158,30992,GX Jupitter-Larsen with Cheapmachines
0,534,30993,Cheapmachines
0,534,30994,Cheapmachines
0,534,30995,Cheapmachines
0,534,30996,Cheapmachines
2011,4582,31011,Chris Andrews
2010,486,31012,Razen
2010,285,31013,Sheldon Siegel
2006,82116,31025,Lee Rosevere
2006,82116,31026,Lee Rosevere
2006,82116,31027,Lee Rosevere
2006,82116,31028,Lee Rosevere
2006,82116,31029,Lee Rosevere
2006,82116,31030,Lee Rosevere
2006,82116,31031,Lee Rosevere
2006,82116,31032,Lee Rosevere
2006,82116,31033,Lee Rosevere
2006,82116,31034,Lee Rosevere
2006,82116,31035,Lee Rosevere
2006,82116,31036,Lee Rosevere
2006,82116,31037,Lee Rosevere
2006,82116,31038,Lee Rosevere
2006,82116,31039,Lee Rosevere
0,169265,31040,Christian Bjoerklund
0,169265,31041,Christian Bjoerklund
0,169265,31042,Christian Bjoerklund
0,169265,31043,Christian Bjoerklund
0,169265,31044,Christian Bjoerklund
0,3577,31052,Katherine Young
0,3577,31053,Katherine Young
2008,843,31054,Deloise
2008,843,31055,Deloise
2008,843,31056,Deloise
2008,843,31057,Deloise
2008,843,31058,Deloise
2008,843,31059,Deloise
2008,843,31060,Deloise
2008,843,31061,Deloise
2008,843,31062,Deloise
2008,843,31063,Deloise
2008,843,31064,Deloise
2008,843,31065,Deloise
2008,843,31066,Deloise
2008,843,31067,Deloise
2008,843,31068,Fuse
0,1111,31091,Nonima
0,1111,31092,Nonima
0,1111,31093,Nonima
0,1111,31094,Nonima
0,1111,31095,Nonima
0,1111,31096,Nonima
0,1111,31097,Nonima
0,1111,31098,Nonima
0,1111,31099,Nonima
0,1111,31101,Nonima
0,12259,31119,Aileen Stanley
0,12259,31120,Billy Murray
0,12259,31121,Charles Ross Taggart
0,12259,31122,Nora Bayes
0,-1,31123,minusbaby
0,128,31125,Bela Emerson
0,33658,31126,Bert Williams
0,33658,31127,Billy Murray
0,33658,31128,Columbia Saxaphone Sextette
0,33658,31129,Fred van Eps
0,33658,31130,John McCormack
0,33658,31131,John McCormack
0,33658,31132,Margret Hellar
0,33658,31133,Marguerite Farrell
0,33658,31134,Marrion Harris
0,33658,31135,Roy Atwell
0,33658,31136,Walter Biederman and Hans Von Wegern
0,142,31137,Bela Emerson
0,-1,31138,Bela Emerson
0,3840,31142,Joseph Samuels Music Makers
0,38310,31143,Bieling and Dudley with Hayden Quartet
0,38310,31144,Eddie Morton
0,38310,31145,George Alexander
0,38310,31146,Paul Biese Trio
0,38310,31147,Vesta Victoria
0,38310,31148,Vesta Victoria
0,38310,31149,Vesta Victoria
0,38310,31150,Whitney Brothers Quartet
0,813,31151,Jason Ajemian  The Highlife
0,1741,31152,Jason Ajemian  The Highlife
2003,24701,31153,BNegão  Seletores de Freqüência
2003,24701,31154,BNegão  Seletores de Freqüência
2003,24701,31155,BNegão  Seletores de Freqüência
2003,24701,31156,BNegão  Seletores de Freqüência
2003,24701,31157,BNegão  Seletores de Freqüência
2003,24701,31158,BNegão  Seletores de Freqüência
2003,24701,31159,BNegão  Seletores de Freqüência
2003,24701,31160,BNegão  Seletores de Freqüência
2003,24701,31161,BNegão  Seletores de Freqüência
2003,24701,31162,BNegão  Seletores de Freqüência
0,321,31164,MUTWAWA
2003,24701,31165,BNegão  Seletores de Freqüência
2003,24701,31166,BNegão  Seletores de Freqüência
2003,24701,31167,BNegão  Seletores de Freqüência
2004,17459,31201,Axial
2004,17459,31202,Axial
2004,17459,31203,Axial
2004,17459,31204,Axial
2004,17459,31205,Axial
2004,17459,31206,Axial
2004,17459,31207,Axial
2004,17459,31208,Axial
2004,17459,31209,Axial
2004,17459,31210,Axial
2004,17459,31211,Axial
2004,17459,31212,Axial
2004,17459,31216,Axial
2007,28837,31217,Axial
2007,28837,31218,Axial
2007,28837,31219,Axial
2007,28837,31220,Axial
2007,28837,31221,Axial
2007,28837,31222,Axial
2007,28837,31223,Axial
2007,28837,31224,Axial
2007,28837,31225,Axial
2007,28837,31226,Axial
2007,28837,31227,Axial
2007,28837,31228,Axial
2007,28837,31229,Axial
2007,28837,31230,Axial
2007,28837,31231,Axial
2007,28837,31232,Axial
0,44999,31233,Felipe Sarro
0,44999,31234,Felipe Sarro
0,44999,31235,Felipe Sarro
0,44999,31236,Felipe Sarro
0,44999,31237,Felipe Sarro
0,44999,31238,Felipe Sarro
0,44999,31239,Felipe Sarro
0,44999,31240,Felipe Sarro
0,44999,31241,Felipe Sarro
0,44999,31242,Felipe Sarro
0,44999,31243,Felipe Sarro
0,44999,31244,Felipe Sarro
0,44999,31245,Felipe Sarro
0,44999,31246,Felipe Sarro
0,44999,31247,Felipe Sarro
0,44999,31248,Felipe Sarro
0,44999,31249,Felipe Sarro
0,44999,31250,Felipe Sarro
0,-1,31251,U Can Unlearn Guitar
2010,5114,31252,Gorod
2010,5114,31253,Gorod
2010,5114,31254,Gorod
2010,5114,31255,Gorod
2010,5114,31256,Gorod
2010,5114,31257,Gorod
2010,5114,31258,Bloody Muffs
2010,5114,31259,Bloody Muffs
2010,5114,31260,Bloody Muffs
2010,5114,31261,Bloody Muffs
2010,5114,31262,Bloody Muffs
2010,5114,31263,Bloody Muffs
2010,5114,31264,Bloody Muffs
2010,5114,31265,Bloody Muffs
2010,5114,31266,Bloody Muffs
2010,5114,31267,Bloody Muffs
2010,5114,31268,Napkin
2010,5114,31269,Napkin
2010,5114,31270,Napkin
2010,5114,31287,Wizardry
2010,5114,31288,Wizardry
2010,5114,31289,Wizardry
2010,5114,31290,Wizardry
2010,5114,31291,Wizardry
2010,5114,31292,Mortals
2010,5114,31293,Mortals
2010,5114,31294,Mortals
2010,5114,31295,Mortals
2010,5114,31296,Mortals
2010,5114,31297,Mortals
2010,5114,31298,Mortals
2009,1222,31300,Decapitado
2009,1222,31301,Decapitado
2009,1222,31302,Decapitado
2009,1222,31303,Decapitado
2009,1222,31304,Decapitado
2009,1222,31305,Decapitado
0,9225,31306,Learning Music
0,9225,31307,Learning Music
0,9225,31308,Learning Music
0,4193,31311,The Shamblers
0,4193,31312,The Shamblers
0,4193,31313,The Shamblers
0,4193,31314,The Shamblers
0,4193,31315,The Shamblers
0,4193,31316,The Shamblers
0,4193,31317,The Shamblers
0,4193,31318,The Shamblers
0,4193,31319,The Shamblers
0,4193,31320,The Shamblers
0,4193,31322,The Shamblers
0,4193,31323,The Shamblers
0,4193,31324,The Shamblers
0,4193,31325,The Shamblers
0,4193,31326,The Shamblers
0,11597,31335,Debo Band
0,11597,31336,Debo Band
0,11597,31337,Debo Band
0,11597,31338,Debo Band
0,11597,31339,Debo Band
0,11597,31340,Debo Band
0,11597,31341,Debo Band
0,11597,31342,Debo Band
2010,3127,31343,Xray Eyeballs
2010,3127,31344,Xray Eyeballs
2010,3127,31345,Xray Eyeballs
2010,3127,31346,Xray Eyeballs
2010,3127,31347,Xray Eyeballs
2010,3127,31348,Xray Eyeballs
2010,2076,31353,Spectre Folk
2010,2076,31354,Spectre Folk
2010,2076,31355,Spectre Folk
2010,2076,31356,Spectre Folk
0,23149,31357,Mombojo
0,23149,31358,Mombojo
0,23149,31359,Mombojo
0,23149,31360,Mombojo
0,23149,31361,Mombojo
0,23149,31362,Mombojo
0,23149,31363,Mombojo
0,23149,31364,Mombojo
0,23149,31365,Mombojo
0,23149,31366,Mombojo
0,23149,31367,Mombojo
0,-1,31373,uiutna + AVFE
2010,144,31374,h.
0,219,31375,uiutna + AVFE
2010,1294,31377,Friends or Whatever
2010,1294,31378,Friends or Whatever
2010,1294,31379,Friends or Whatever
2010,1294,31380,Friends or Whatever
2010,1294,31381,Friends or Whatever
2010,1294,31382,Friends or Whatever
2010,1294,31383,Friends or Whatever
2010,1294,31384,Friends or Whatever
2010,719,31385,Jim McAuley  Andrew Pask
2009,10468,31387,Philip Lynch
2006,24301,31388,James Beaudreau
0,21358,31389,Amy Sayer
0,21358,31390,Amy Sayer
0,21358,31391,Amy Sayer
0,21358,31392,Amy Sayer
0,31823,31394,Marco Raaphorst
2009,10468,31402,Philip Lynch
0,3558,31403,William Basinski
1998,12274,31404,Ashbrg
1998,12274,31405,Ashbrg
1998,12274,31406,Ashbrg
1998,12274,31407,Ashbrg
1998,12274,31408,Ashbrg
1998,12274,31409,Ashbrg
1998,12274,31410,Ashbrg
1998,12274,31411,Ashbrg
1998,12274,31412,Ashbrg
1998,12274,31413,Ashbrg
1998,12274,31414,Ashbrg
1998,12274,31415,Ashbrg
1998,12274,31416,Ashbrg
1998,12274,31417,Ashbrg
1998,12274,31418,Ashbrg
1998,12274,31419,Ashbrg
1998,12274,31420,Ashbrg
2010,1529,31421,Edoheart
0,7137,31426,Shearer
0,7137,31427,Shearer
0,7137,31428,Shearer
0,7137,31433,Shearer
0,7137,31434,Shearer
0,7137,31435,Shearer
0,7137,31436,Shearer
0,7137,31437,Shearer
0,7137,31438,Shearer
0,7137,31439,Shearer
0,7137,31440,Shearer
0,7137,31441,Shearer
0,7137,31446,Shearer
2010,2421,31448,Factory Sounds
2010,2421,31449,Factory Sounds
2010,2421,31452,Factory Sounds
2010,7963,31455,Kenobit
2010,7963,31456,Buskerdroid
2010,7963,31457,arottenbit
2010,7963,31458,Kenobit
2010,7963,31459,Microman
2010,7963,31460,Microman
2010,7963,31461,arottenbit
2010,7963,31462,Buskerdroid
0,1553,31463,TG Gondard
0,1553,31464,TG Gondard
0,1553,31465,TG Gondard
0,1553,31466,TG Gondard
0,575,31468,OPPONENTS
0,575,31469,OPPONENTS
2008,76671,31470,James Beaudreau
2010,2421,31471,Factory Sounds
2010,2421,31472,Factory Sounds
2010,2421,31473,Factory Sounds
2010,41056,31474,The New Heaven and The New Earth
2010,41056,31475,The New Heaven and The New Earth
2010,41056,31476,The New Heaven and The New Earth
2010,41056,31477,The New Heaven and The New Earth
2010,41056,31478,The New Heaven and The New Earth
2010,41056,31479,The New Heaven and The New Earth
2010,41056,31480,The New Heaven and The New Earth
2010,41056,31481,The New Heaven and The New Earth
2010,17169,31482,Mount Carmel
2010,17169,31483,Mount Carmel
2010,17169,31484,Mount Carmel
2010,17169,31485,Mount Carmel
2010,17169,31486,Mount Carmel
2010,205,31552,Falco Subbuteo
2010,205,31553,Falco Subbuteo
2010,205,31554,Falco Subbuteo
2010,338,31555,Cancelled
2006,2994,31561,Paavoharju
2006,2994,31562,Paavoharju
2006,2994,31563,Paavoharju
2006,2994,31564,Paavoharju
2006,2994,31565,Paavoharju
2006,2994,31566,Paavoharju
2006,2994,31567,Paavoharju
2010,22941,31568,Nameless Dancers
2010,22941,31569,Nameless Dancers
2010,22941,31570,Nameless Dancers
2010,22941,31571,Nameless Dancers
2010,22941,31572,Nameless Dancers
2010,22941,31573,Nameless Dancers
2010,22941,31574,Nameless Dancers
2010,22941,31575,Nameless Dancers
2010,22941,31576,Nameless Dancers
2010,22941,31577,Nameless Dancers
2010,22941,31578,Nameless Dancers
0,1575,31581,Josef Nadek
0,1575,31582,Josef Nadek
0,1575,31583,Josef Nadek
0,1575,31584,Josef Nadek
0,1575,31586,Josef Nadek
0,1575,31588,Josef Nadek
0,1575,31590,Josef Nadek
0,1575,31591,Josef Nadek
0,1575,31592,Josef Nadek
0,31546,31593,Boris  Olivier
0,31546,31594,Boris  Olivier
0,31546,31595,Boris  Olivier
0,31546,31596,Boris  Olivier
0,31546,31597,Boris  Olivier
2007,45579,31598,El Remolón
2007,45579,31599,El Remolón
2007,45579,31600,El Remolón
2007,45579,31601,El Remolón
2007,45579,31602,El Remolón
2007,45579,31603,El Remolón
2007,45579,31604,El Remolón
2007,45579,31605,El Remolón
2007,45579,31606,El Remolón
2010,4819,31607,Diamondsnake
2010,4819,31608,Diamondsnake
2010,4819,31609,Diamondsnake
2010,4819,31610,Diamondsnake
2010,4819,31611,Diamondsnake
2010,4819,31612,Diamondsnake
2010,4819,31613,Diamondsnake
2010,4819,31614,Diamondsnake
2010,4819,31615,Diamondsnake
2010,4819,31616,Diamondsnake
2010,104790,31617,Juanitos
2010,104790,31618,Juanitos
2010,104790,31619,Juanitos
2010,104790,31620,Juanitos
2010,104790,31621,Juanitos
2010,104790,31622,Juanitos
2010,104790,31623,Juanitos
2010,104790,31624,Juanitos
2010,104790,31625,Juanitos
2010,104790,31626,Juanitos
2010,104790,31627,Juanitos
2010,104790,31628,Juanitos
0,4751,31629,Doyeq
0,4751,31630,Feldmaus
0,4751,31631,moroza_knozova
0,4751,31632,Frunk29
0,4751,31633,Iky Que
0,4751,31634,Vadim Lankov
0,4751,31635,Dyad
0,4751,31636,Modul
0,4751,31637,Stud
0,4751,31638,Raumskaya
0,4751,31639,Vadim Lankov
0,4751,31640,moroza_knozova
0,4751,31641,Light Under Water
0,4751,31642,5-40 am
0,4751,31643,Monokle
0,4751,31644,CD-R
0,4751,31645,The Kirbi
2006,1307,31646,Dan Melchior und Das Menace
2006,1307,31647,Dan Melchior und Das Menace
2006,1307,31648,Dan Melchior und Das Menace
2006,1307,31649,Dan Melchior und Das Menace
2006,1307,31650,Dan Melchior und Das Menace
2010,11058,31670,Rokhausen
2010,11058,31671,Blanketship
2010,11058,31672,Qulfus
2010,11058,31673,Beaks Plinth
2010,11058,31674,T H E M A Y S
2010,11058,31675,Qulfus
2010,11058,31676,Blanketship
2010,11058,31677,Lord Tang
2010,11058,31678,Blanketship
2010,11058,31679,Vytear
2010,11058,31680,Qulfus
2010,11058,31681,Beaks Plinth
2010,11058,31682,Qulfus
0,10502,31683,Ensemble Pamplemousse
0,10502,31684,Ensemble Pamplemousse
0,10502,31685,Ensemble Pamplemousse
0,10502,31686,Ensemble Pamplemousse
0,10502,31687,Ensemble Pamplemousse
0,10502,31688,Ensemble Pamplemousse
0,10502,31689,Ensemble Pamplemousse
0,10502,31691,Ensemble Pamplemousse
0,10502,31692,Ensemble Pamplemousse
0,10502,31693,Ensemble Pamplemousse
0,10502,31694,Ensemble Pamplemousse
0,10502,31695,Ensemble Pamplemousse
0,10502,31696,Ensemble Pamplemousse
0,10502,31697,Ensemble Pamplemousse
0,10502,31698,Ensemble Pamplemousse
0,10502,31699,Ensemble Pamplemousse
0,10502,31700,Ensemble Pamplemousse
0,10502,31701,Ensemble Pamplemousse
0,10502,31702,Ensemble Pamplemousse
0,10502,31703,Ensemble Pamplemousse
0,10502,31704,Ensemble Pamplemousse
0,10502,31705,Ensemble Pamplemousse
0,10502,31706,Ensemble Pamplemousse
0,10502,31707,Ensemble Pamplemousse
0,10502,31708,Ensemble Pamplemousse
0,10502,31709,Ensemble Pamplemousse
0,10502,31710,Ensemble Pamplemousse
0,10502,31711,Ensemble Pamplemousse
0,10502,31712,Ensemble Pamplemousse
2010,1251,31714,Asian Women on the Telephone
2008,686,31715,MANUEL J GROTESQUE
2008,686,31716,MANUEL J GROTESQUE
2008,686,31717,MANUEL J GROTESQUE
2008,686,31718,MANUEL J GROTESQUE
2008,686,31719,MANUEL J GROTESQUE
2008,686,31720,MANUEL J GROTESQUE
2008,686,31722,MANUEL J GROTESQUE
2008,686,31723,MANUEL J GROTESQUE
2008,686,31724,MANUEL J GROTESQUE
2008,686,31725,MANUEL J GROTESQUE
2008,686,31726,MANUEL J GROTESQUE
2008,1016,31727,Charlene Darling
2008,1016,31728,Charlene Darling
2008,1016,31729,Charlene Darling
2008,1016,31730,Charlene Darling
2008,1016,31731,Charlene Darling
2008,6194,31732,RÉGIS VICTOR
2008,6194,31733,RÉGIS VICTOR
2008,6194,31734,RÉGIS VICTOR
2008,6194,31735,RÉGIS VICTOR
2008,6194,31736,RÉGIS VICTOR
2008,6194,31737,RÉGIS VICTOR
2008,6194,31738,RÉGIS VICTOR
2008,6194,31739,RÉGIS VICTOR
2008,6194,31740,RÉGIS VICTOR
2008,6194,31741,RÉGIS VICTOR
2008,6194,31742,RÉGIS VICTOR
2008,6194,31743,RÉGIS VICTOR
2008,6194,31744,RÉGIS VICTOR
2008,6194,31745,RÉGIS VICTOR
2008,6194,31746,RÉGIS VICTOR
2008,6194,31747,RÉGIS VICTOR
2008,6194,31748,RÉGIS VICTOR
2008,6194,31749,RÉGIS VICTOR
2008,6194,31750,RÉGIS VICTOR
2008,6194,31751,RÉGIS VICTOR
2008,6194,31752,RÉGIS VICTOR
2008,6194,31753,RÉGIS VICTOR
2008,6194,31754,RÉGIS VICTOR
2008,6194,31755,RÉGIS VICTOR
2009,181,31756,TG
2008,264,31761,ZARAZ WAM ZAGRAM
2008,264,31762,ZARAZ WAM ZAGRAM
2008,264,31763,ZARAZ WAM ZAGRAM
2008,264,31764,ZARAZ WAM ZAGRAM
0,610,31765,RÉGIS ET NICOLAS
0,610,31766,RÉGIS ET NICOLAS
0,610,31767,RÉGIS ET NICOLAS
0,610,31768,RÉGIS ET NICOLAS
0,610,31769,RÉGIS ET NICOLAS
0,610,31770,RÉGIS ET NICOLAS
0,610,31771,RÉGIS ET NICOLAS
0,610,31772,RÉGIS ET NICOLAS
0,610,31773,RÉGIS ET NICOLAS
2008,56,31774,CAFFARD CARRÉ
2010,1108,31775,Blue Sabbath Black Fiji
2010,1108,31776,Blue Sabbath Black Fiji
2010,1108,31777,Blue Sabbath Black Fiji
2010,1108,31778,Blue Sabbath Black Fiji
2010,1108,31779,Blue Sabbath Black Fiji
2010,657,31780,Riasni Drova Consort
2010,657,31781,Riasni Drova Consort
2010,657,31782,Riasni Drova Consort
2010,657,31783,Riasni Drova Consort
2010,657,31784,Riasni Drova Consort
2010,657,31785,Riasni Drova Consort
0,2297,31786,MC PATATE
0,2297,31787,MC PATATE
0,2297,31788,MC PATATE
0,2297,31789,MC PATATE
0,2297,31790,MC PATATE
0,2297,31791,MC PATATE
0,2297,31792,MC PATATE
0,2297,31793,MC PATATE
0,2297,31794,MC PATATE
0,2297,31795,MC PATATE
0,2297,31796,MC PATATE
0,2297,31797,MC PATATE
2010,435,31798,FANCYPUSS MCLITTER
0,104,31799,LAWRENCE WASSER
2010,8642,31800,Tired Hippo
2010,8642,31801,Spirit Night
2010,8642,31802,Kill! Kill! Death! Death!
2010,8642,31803,Rotor Perdition
2010,8642,31804,Goat River
2010,8642,31805,Drawings on a Chalkboard
2010,8642,31806,The Big Head Troubled Boy
2010,8642,31807,Fuck Buddies
2010,8642,31808,YGBK
2010,8642,31809,Off Garde
2010,8642,31810,Baghdadi N
2010,8642,31811,Yeepee
0,1702,31812,Chris Mann
0,1702,31813,Chris Mann
0,1702,31814,Chris Mann
0,1702,31815,Chris Mann
0,1702,31816,Chris Mann
0,1702,31817,Chris Mann
0,1702,31818,Chris Mann
0,2117,31819,Larry Polansky
0,347,31820,Mr LABRADOR
2010,80,31821,Andre Stitt Vs. Brothers Peeesseye
2010,1990,31822,Riasne 2000
2010,1990,31823,Riasne 2000
2010,1990,31824,Riasne 2000
2010,1990,31825,Riasne 2000
2010,1990,31826,Riasne 2000
2010,1990,31827,Riasne 2000
2010,1990,31828,Riasne 2000
2010,1990,31829,Riasne 2000
2010,1990,31830,Riasne 2000
2010,1990,31831,Riasne 2000
2010,1990,31832,Riasne 2000
2010,1990,31833,Riasne 2000
2010,1990,31834,Riasne 2000
2010,2244,31835,The A-Bones
2010,2244,31836,The A-Bones
2010,2244,31837,The A-Bones
2010,2244,31838,The A-Bones
2010,2244,31839,The A-Bones
2010,2244,31840,The A-Bones
2010,2244,31841,The A-Bones
2010,2244,31842,The A-Bones
2010,2244,31843,The A-Bones
2010,2244,31844,The A-Bones
2010,2244,31845,The A-Bones
2010,2244,31846,The A-Bones
2009,5141,31847,Eat Rabbit
2009,5141,31848,Eat Rabbit
2009,5141,31849,Eat Rabbit
2009,5141,31850,Eat Rabbit
2009,5141,31851,Eat Rabbit
2009,5141,31852,Eat Rabbit
2009,5141,31853,Eat Rabbit
2009,5141,31854,Eat Rabbit
2009,5141,31855,Eat Rabbit
2009,5141,31856,Eat Rabbit
2010,12607,31857,DMPH
2010,12607,31858,Yellow Swans
2010,12607,31859,Sam Goldberg
2010,12607,31860,Derek Monypeny
2010,12607,31861,Pump Kinn
2010,12607,31862,Taku Sugimoto
2010,12607,31863,Hexlove/Faulouah
2010,12607,31864,Starving Weirdos
2010,12607,31865,So So Many White White Tigers
2010,12607,31866,Grouper
2010,12607,31867,Dead Western
2010,12607,31868,Maurizio Bianchi
0,96836,31869,La Olla Express
0,96836,31871,Los Sundayers
0,96836,31873,Ciervo
0,96836,31874,Duo Cobra
0,96836,31875,Projecto Mourente
0,96836,31876,Orxata Sound System
0,96836,31878,Kayo Malayo
0,96836,31879,Pacotiempo
0,96836,31880,Fanny+Alexander
0,96836,31881,Pisu
2010,458,31882,Falco Subbuteo
2010,458,31883,Falco Subbuteo
2010,458,31884,Falco Subbuteo
0,1039,31886,The Slits
2010,20395,31887,Louise Ebrel and Ifig Flatres
2010,20395,31888,Louise Ebrel and Ifig Flatres
2010,20395,31889,Louise Ebrel and Ifig Flatres
2009,2105,31898,Blue Sabbath Black Fiji
2009,2105,31899,Blue Sabbath Black Fiji
2009,2105,31900,Blue Sabbath Black Fiji
2009,2105,31901,Blue Sabbath Black Fiji
2009,2105,31902,Blue Sabbath Black Fiji
2009,2105,31903,Blue Sabbath Black Fiji
2009,2105,31904,Blue Sabbath Black Fiji
2009,2105,31905,Blue Sabbath Black Fiji
2009,2105,31907,Blue Sabbath Black Fiji
2010,2476,31908,dsbrdr
2010,2476,31909,dsbrdr
2010,2476,31910,dsbrdr
2010,2476,31911,dsbrdr
2010,2476,31912,dsbrdr
2010,2476,31913,dsbrdr
2008,3555,31921,Campfire Fight
2008,3555,31922,Campfire Fight
2008,3555,31923,Campfire Fight
2008,3555,31924,Campfire Fight
2008,3555,31925,Campfire Fight
2008,3555,31926,Campfire Fight
2008,3555,31927,Campfire Fight
2008,3555,31928,Campfire Fight
2008,3555,31929,Campfire Fight
2008,3555,31930,Campfire Fight
2008,3555,31931,Campfire Fight
2009,19141,31933,Misiaczek
2009,19141,31934,Misiaczek
2009,19141,31935,Misiaczek
2009,19141,31936,Misiaczek
2009,19141,31937,Misiaczek
2009,19141,31938,Misiaczek
2009,19141,31939,Misiaczek
2009,19141,31940,Misiaczek
2009,19141,31941,Misiaczek
2009,19141,31942,Misiaczek
2009,19141,31943,Misiaczek
2009,19141,31944,Misiaczek
2009,19141,31945,Misiaczek
0,30689,31979,Ophir Ilzetzki
2010,2942,31991,CLDSCP
2010,2942,31992,CLDSCP
2010,2942,31993,CLDSCP
2010,2942,31994,CLDSCP
2010,2942,31995,CLDSCP
2010,2942,31996,CLDSCP
2010,2942,31997,CLDSCP
2008,19440,31999,Twin Sister
2008,19440,32000,Twin Sister
2008,19440,32001,Twin Sister
2008,19440,32002,Twin Sister
2004,34069,32003,Charles Atlas
2004,34069,32004,Charles Atlas
2004,34069,32005,Charles Atlas
2004,34069,32006,Charles Atlas
2004,34069,32007,Charles Atlas
2004,34069,32008,Charles Atlas
2004,34069,32009,Charles Atlas
2004,34069,32010,Charles Atlas
2004,34069,32011,Charles Atlas
2004,34069,32012,Charles Atlas
2004,34069,32013,Charles Atlas
2010,3775,32014,Das Black Milk
2010,3775,32015,Das Black Milk
2010,3775,32016,Das Black Milk
2010,3775,32017,Das Black Milk
2010,3775,32018,Das Black Milk
2010,3775,32019,Das Black Milk
2010,3775,32020,Das Black Milk
2010,3775,32021,Das Black Milk
2010,3775,32022,Das Black Milk
2008,13299,32027,James Beaudreau
2011,4582,32029,Chris Andrews
2010,356,32030,Jonas Ruchenhever
2010,1137,32031,.RR
2010,1137,32032,.RR
2010,1137,32033,.RR
2010,1137,32034,.RR
2010,1137,32035,.RR
2010,1137,32036,.RR
2010,1562,32037,Andrew Howes
2010,1562,32038,Andrew Howes
2010,1562,32039,Andrew Howes
2010,1562,32040,Andrew Howes
2010,1562,32041,Andrew Howes
2010,1562,32042,Andrew Howes
2010,1562,32043,Andrew Howes
0,12524,32044,Aaron Siegel
0,12524,32045,Aaron Siegel
0,12524,32046,Aaron Siegel
2010,1182,32047,Fulmarine Petrels
2010,1182,32048,Fulmarine Petrels
2010,1182,32049,Fulmarine Petrels
2010,1182,32050,Fulmarine Petrels
2010,1182,32051,Fulmarine Petrels
2010,1182,32052,Fulmarine Petrels
2006,2537,32053,Michael Wells
2006,2537,32054,Michael Wells
2006,2537,32055,Michael Wells
2006,2537,32056,Michael Wells
2006,2537,32057,Michael Wells
2006,2537,32058,Michael Wells
2006,2537,32059,Michael Wells
2006,2537,32060,Michael Wells
2006,2537,32061,Michael Wells
2006,2537,32062,Michael Wells
2006,2537,32063,Michael Wells
2006,2537,32064,Michael Wells
2010,3773,32065,Vespero
2010,3773,32066,Vespero
2010,3773,32067,Vespero
2010,3773,32068,Vespero
2010,3773,32069,Vespero
2006,2871,32070,Annie Anxiety Bandez
2006,2871,32071,Annie Anxiety Bandez
2006,2871,32072,Annie Anxiety Bandez
2006,2871,32073,Annie Anxiety Bandez
2006,2871,32074,Annie Anxiety Bandez
0,23433,32075,Single Bullet Theory
0,23433,32076,Single Bullet Theory
0,23433,32077,Single Bullet Theory
0,23433,32078,Single Bullet Theory
0,23433,32079,Single Bullet Theory
0,23433,32080,Single Bullet Theory
0,23433,32081,Single Bullet Theory
0,23433,32082,Single Bullet Theory
0,23433,32083,Single Bullet Theory
0,23433,32084,Single Bullet Theory
0,23433,32085,Single Bullet Theory
2010,1166,32086,Three Is a Green Crown
0,5596,32087,USK
0,5596,32088,USK
0,5596,32089,USK
0,5596,32090,USK
0,5596,32091,USK
0,31823,32092,Marco Raaphorst
2010,1504,32093,CM aka Creative
2010,1504,32094,CM aka Creative
2010,1504,32095,CM aka Creative
2010,1504,32096,CM aka Creative
2010,1504,32097,CM aka Creative
2010,1504,32098,CM aka Creative
2010,2299,32100,Love Cult
2010,2299,32101,Love Cult
2010,2691,32103,Asura
2010,2299,32104,Love Cult
2010,1464,32106,Sun Araw
2009,1334,32109,Kabyzdoh Obtruhamchi
2009,1334,32115,Kabyzdoh Obtruhamchi
2009,1334,32116,Kabyzdoh Obtruhamchi
2009,1334,32117,Kabyzdoh Obtruhamchi
2009,1334,32118,Kabyzdoh Obtruhamchi
2009,1334,32119,Kabyzdoh Obtruhamchi
2009,1334,32120,Kabyzdoh Obtruhamchi
2010,212,32132,Gangi
2009,133,32133,Fol Chen
0,448,32134,Silk Flowers
0,2202,32135,Toro y Moi
2010,2039,32138,André Pissoir
2010,2039,32139,André Pissoir
2010,2039,32140,André Pissoir
2010,2039,32141,André Pissoir
2010,2039,32142,André Pissoir
2010,2039,32143,André Pissoir
0,1371,32148,KILT
0,1371,32149,KILT
0,666,32150,Anita
1982,3803,32158,The Tom  Marty Band
1982,3803,32159,The Tom  Marty Band
1982,3803,32160,The Tom  Marty Band
1982,3803,32161,The Tom  Marty Band
1982,3803,32162,The Tom  Marty Band
1982,3803,32163,The Tom  Marty Band
1982,3803,32164,The Tom  Marty Band
1982,3803,32165,The Tom  Marty Band
1982,3803,32166,The Tom  Marty Band
1982,3803,32167,The Tom  Marty Band
1982,3803,32168,The Tom  Marty Band
0,1594,32169,Soft Tags
0,1594,32170,Soft Tags
0,1594,32171,Soft Tags
0,489,32174,Osso Bucco
0,489,32175,Osso Bucco
0,392,32176,Minmae
0,392,32177,Minmae
0,3729,32178,Ctephin
0,3729,32179,Ctephin
0,3729,32180,Ctephin
0,3729,32181,Ctephin
