genre,listens_track,track_id,day
others,903,35437,11
others,2818,35438,6
Folk,6500,35443,13
Experimental,7159,35444,16
Jazz,596,35450,13
Jazz,513,35451,13
Jazz,432,35452,13
Jazz,545,35453,13
Jazz,468,35454,13
Jazz,570,35455,13
Jazz,708,35456,13
Jazz,861,35457,13
Jazz,554,35458,13
Jazz,1119,35459,13
Jazz,1037,35460,13
Jazz,841,35461,13
Experimental,1586,35462,0
others,412,35463,0
others,556,35464,0
Rock,167,35465,5
Rock,340,35467,5
Rock,224,35468,5
Rock,147,35469,5
Rock,169,35470,5
Rock,121,35471,5
Rock,150,35472,5
Rock,223,35473,5
Rock,222,35474,5
Rock,100,35475,5
Rock,131,35476,5
Rock,155,35477,5
Rock,124,35478,5
Electronic,775,35480,0
Electronic,790,35481,0
Electronic,643,35482,0
Electronic,1037,35483,0
Electronic,541,35484,0
Electronic,483,35485,0
Electronic,677,35486,0
Electronic,439,35487,0
Electronic,606,35488,0
Electronic,760,35489,0
Electronic,516,35490,0
Electronic,580,35491,0
Electronic,728,35492,0
Electronic,883,35493,0
Electronic,636,35494,0
Electronic,845,35495,0
Electronic,1017,35496,0
Electronic,2138,35497,0
Electronic,799,35498,0
Electronic,1125,35499,0
Electronic,16321,35500,0
Electronic,1037,35501,0
others,287,35502,0
others,789,35503,0
others,62,35504,0
others,264,35505,0
others,91,35506,0
others,78,35507,0
others,219,35508,0
others,58,35509,0
others,78,35510,0
others,118,35511,0
others,54,35512,0
others,215,35513,0
others,88,35514,0
others,119,35515,0
others,235,35516,0
others,173,35517,0
others,260,35518,0
others,71,35519,0
others,74,35520,0
others,67,35521,0
others,58,35522,0
others,165,35523,0
Rock,1635,35525,30
Rock,3857,35527,30
Rock,1592,35528,30
Rock,1623,35530,30
Rock,1457,35532,30
Rock,3553,35534,30
Rock,2583,35535,30
Rock,7238,35537,30
Rock,3187,35539,30
Rock,2280,35541,30
Rock,2476,35543,30
Pop,1458,35544,31
Pop,697,35545,31
Pop,455,35546,31
Pop,344,35547,31
Pop,340,35548,31
Pop,572,35549,31
Pop,1182,35550,31
Pop,390,35551,31
Pop,280,35552,31
Pop,263,35553,31
others,15458,35557,0
others,66720,35558,0
Electronic,1617,35565,15
Electronic,1754,35566,15
Electronic,1787,35567,15
Electronic,1910,35568,15
Electronic,3779,35569,15
others,1163,35570,0
Rock,6614,35571,10
Experimental,112,35578,0
Experimental,97,35579,0
Experimental,50,35580,0
Experimental,37,35581,0
Experimental,41,35582,0
Experimental,51,35583,0
Experimental,62,35584,0
Experimental,337,35585,0
Experimental,682,35586,0
Experimental,64,35587,0
Experimental,40,35588,0
Experimental,42,35589,0
Experimental,65,35590,0
Experimental,89,35591,0
Experimental,117,35592,0
Experimental,67,35593,0
Experimental,47,35594,0
Experimental,53,35595,0
Experimental,163,35596,0
Experimental,79,35597,0
Experimental,70,35598,0
Experimental,209,35599,0
Experimental,200,35600,0
Pop,230,35601,0
Pop,164,35602,0
Pop,138,35603,0
Pop,143,35604,0
Pop,166,35605,0
Pop,80,35606,0
Pop,88,35607,0
Pop,599,35608,0
Pop,80,35609,0
Pop,189,35610,0
Pop,125,35611,0
Pop,109,35612,0
Pop,132,35613,0
Pop,269,35614,0
Pop,297,35615,0
Pop,151,35616,0
others,492,35617,1
others,339,35618,1
others,928,35619,1
others,535,35620,1
others,91,35621,1
others,84,35622,1
others,105,35623,1
others,84,35624,1
others,253,35625,1
others,146,35626,1
others,121,35627,1
others,190,35628,1
others,152,35629,1
others,197,35630,1
others,80,35631,1
others,572,35632,1
others,105,35633,1
others,157,35634,1
others,74,35635,1
others,77,35636,1
others,91,35637,1
others,141,35638,1
others,177,35639,1
others,80,35640,1
others,86,35641,1
others,154,35642,1
others,80,35643,1
others,1091,35644,1
others,113,35645,1
others,128,35646,1
others,123,35647,1
others,202,35648,1
others,110,35649,1
others,616,35650,1
others,198,35651,1
Experimental,114,35652,0
Experimental,71,35653,0
Experimental,125,35654,0
Experimental,80,35655,0
Experimental,83,35656,0
Experimental,67,35657,0
Experimental,103,35658,0
Experimental,110,35659,0
Experimental,97,35661,0
Experimental,72,35663,0
Experimental,303,35664,0
Experimental,130,35665,0
Experimental,35,35666,0
Experimental,45,35667,0
Experimental,42,35668,0
Experimental,63,35669,0
Experimental,70,35670,0
Experimental,79,35671,0
Experimental,386,35672,0
Experimental,384,35673,0
Experimental,114,35674,1
others,91,35698,4
others,279,35699,4
others,265,35700,4
others,78,35701,4
others,229,35702,4
others,192,35704,4
others,794,35705,4
others,355,35706,4
others,152,35707,4
others,186,35708,4
others,647,35709,4
others,484,35710,4
others,128,35711,0
others,37,35713,0
others,40,35718,0
others,32,35719,0
others,34,35720,0
others,33,35721,0
others,40,35722,0
others,33,35723,0
others,64,35724,0
others,38,35725,0
others,36,35730,0
others,159,35732,0
others,101,35733,0
Folk,1377,35734,0
Folk,56,35735,0
Folk,41,35736,0
Folk,45,35737,0
Folk,288,35738,0
Folk,157,35739,0
Folk,36,35740,0
Folk,42,35741,0
Folk,33,35742,0
Folk,65,35743,0
Folk,153,35744,0
Folk,67,35745,0
Folk,92,35746,0
Folk,188,35747,0
Folk,152,35748,0
Folk,152,35749,0
Pop,305,35750,0
Pop,135,35751,0
Pop,135,35752,0
Pop,180,35753,0
Pop,187,35754,0
others,138,35755,3
others,128,35756,3
others,260,35757,3
others,102,35758,3
others,79,35759,3
others,983,35760,3
others,217,35761,3
others,1318,35762,3
others,140,35763,3
others,196,35764,3
others,149,35765,3
others,93,35766,3
others,1273,35767,3
others,207,35768,3
others,97,35769,3
others,138,35770,3
others,195,35771,3
others,372,35772,3
Pop,226,35773,0
Rock,155,35774,1
Rock,92,35775,1
Rock,219,35776,1
Rock,94,35777,1
Rock,119,35778,1
Rock,100,35779,1
Rock,213,35780,1
Rock,162,35781,1
Rock,196,35782,1
Rock,301,35783,1
Rock,548,35784,1
others,169,35785,0
others,132,35786,0
others,157,35787,0
others,71,35788,0
others,235,35789,0
others,71,35790,0
others,40,35791,0
others,38,35792,0
others,183,35793,0
others,110,35794,0
others,480,35795,0
others,126,35796,0
others,144,35797,0
others,171,35798,0
others,86,35799,0
others,183,35800,0
others,1051,35801,0
others,105,35802,0
others,100,35803,0
others,110,35804,0
others,151,35805,0
others,162,35806,0
others,362,35807,0
others,135,35808,0
others,178,35809,0
others,1408,35810,1
others,226,35811,1
others,177,35812,1
others,223,35813,1
others,178,35814,1
others,191,35815,1
others,234,35816,1
Experimental,232,35817,1
Experimental,544,35818,1
Experimental,127,35819,1
Experimental,74,35820,1
Experimental,118,35821,1
Experimental,193,35822,1
Experimental,107,35823,1
Experimental,97,35824,1
Experimental,130,35825,1
Experimental,309,35826,1
Experimental,221,35827,1
Experimental,123,35828,1
Experimental,125,35829,1
Experimental,98,35830,1
Experimental,88,35831,1
Experimental,110,35832,1
Experimental,114,35833,1
Experimental,82,35834,1
Experimental,86,35835,1
Experimental,92,35836,1
Experimental,128,35837,1
Experimental,114,35838,1
Experimental,279,35839,1
Experimental,109,35840,1
Experimental,177,35841,1
Experimental,149,35842,1
Experimental,177,35843,1
Experimental,155,35844,1
Experimental,221,35845,1
Experimental,247,35846,1
Experimental,265,35847,1
Experimental,338,35848,1
others,1295,35849,1
others,1405,35850,1
others,902,35851,1
others,1001,35852,1
others,3614,35853,1
others,4134,35854,1
others,3655,35855,1
others,6571,35856,1
others,3560,35857,1
others,5655,35858,1
others,659,35859,0
others,737,35860,0
others,780,35861,0
others,677,35862,0
others,682,35863,0
others,1176,35864,0
others,876,35865,0
others,669,35866,0
others,948,35867,0
others,1571,35868,0
others,1646,35869,0
others,762,35870,1
others,768,35871,1
others,864,35872,1
others,723,35873,1
others,527,35874,1
others,928,35875,1
others,592,35876,1
others,535,35877,1
others,505,35878,1
others,953,35879,1
others,512,35880,1
others,2588,35881,1
others,593,35882,1
others,704,35883,1
others,969,35884,1
others,1362,35885,1
others,995,35886,1
others,2780,35887,1
others,2711,35888,1
others,5341,35889,1
others,3216,35890,3
others,1211,35891,3
others,1060,35892,3
others,688,35893,3
others,1772,35894,3
others,1011,35895,3
others,1189,35896,3
others,1300,35897,3
others,1419,35898,3
others,1265,35899,3
others,2876,35900,3
others,1303,35901,3
others,1730,35902,3
others,2515,35903,3
others,2111,35904,3
others,2962,35905,3
others,7387,35906,3
others,327,35909,1
others,333,35910,1
others,136,35911,1
others,94,35912,1
others,627,35913,1
others,169,35914,1
others,678,35915,1
others,110,35917,1
others,140,35918,1
others,132,35919,1
others,129,35920,1
others,96,35921,1
others,77,35922,1
others,331,35923,1
others,653,35924,1
others,114,35925,1
others,92,35926,1
others,84,35927,1
others,168,35928,1
others,64,35929,1
others,298,35930,1
others,265,35931,1
others,250,35932,1
others,341,35933,1
others,178,35934,1
others,187,35935,1
others,587,35936,1
others,940,35937,1
others,144,35938,1
others,345,35939,1
others,247,35940,1
others,749,35941,1
others,256,35942,1
others,892,35943,0
others,718,35944,0
Rock,402,35945,0
Rock,872,35946,0
others,1034,35947,0
others,657,35948,0
others,258,35949,0
others,195,35950,0
others,147,35951,0
others,210,35952,0
others,166,35953,0
others,157,35954,0
others,154,35955,0
others,190,35956,0
others,178,35957,0
others,369,35958,0
others,443,35959,0
others,202,35960,0
others,394,35961,12
others,457,35962,12
others,336,35963,12
others,683,35964,12
others,550,35965,12
others,1288,35966,12
others,3764,35967,0
others,1685,35968,0
others,2344,35969,0
others,110816,35970,0
others,3644,35971,0
others,2353,35972,0
others,151,35973,0
others,52,35974,0
others,59,35975,0
others,30,35976,0
others,65,35977,0
others,54,35978,0
others,338,35979,0
others,29,35980,0
others,1644,35981,17
others,1730,35982,17
others,908,35983,17
others,536,35984,17
others,1873,35985,17
others,150,35986,1
Electronic,411,35987,19
Electronic,427,35988,19
Electronic,423,35989,19
Electronic,430,35990,19
Electronic,458,35991,19
Electronic,642,35992,19
Electronic,509,35993,19
Electronic,951,35994,19
others,839,35995,24
others,650,35996,24
others,667,35997,24
others,1348,35998,24
others,1482,35999,24
others,373,36001,20
others,1160,36002,21
others,455,36003,21
others,592,36004,21
others,345,36005,21
others,575,36006,21
others,1171,36007,21
others,2441,36008,21
others,436,36009,21
others,1327,36010,21
others,1081,36011,21
others,1513,36012,21
others,1103,36013,21
others,944,36014,21
others,505,36015,0
others,470,36016,0
others,632,36017,0
others,1003,36018,20
others,851,36019,20
others,550,36020,20
others,50691,36021,20
others,1192,36022,20
others,540,36023,20
others,507,36024,20
others,735,36025,20
others,594,36026,20
others,1496,36028,20
Instrumental,2477,36035,0
Instrumental,2470,36036,0
Instrumental,2881,36037,0
Instrumental,1462,36038,0
Instrumental,2419,36040,0
Instrumental,2684,36041,0
others,6256,36042,0
Electronic,2149,36050,0
Electronic,1696,36051,0
Electronic,1509,36052,0
Electronic,1635,36053,0
Electronic,1669,36054,0
Electronic,1467,36055,0
Electronic,1930,36056,0
Electronic,1909,36057,0
others,336,36058,1
others,146,36059,1
others,173,36060,1
others,164,36061,1
others,258,36062,1
others,394,36063,1
others,401,36074,20
Rock,302,36075,4
Rock,210,36076,4
Rock,318,36077,4
Rock,241,36078,4
Rock,266,36081,5
Rock,203,36082,5
Rock,220,36083,5
Rock,273,36084,5
Rock,913,36085,5
Electronic,6224,36096,0
Electronic,8065,36097,0
Electronic,2619,36098,0
Electronic,5278,36099,0
Experimental,1281,36101,4
Rock,327,36102,4
Rock,362,36105,4
others,655,36106,0
Experimental,518,36107,0
Experimental,215,36108,0
others,409,36112,23
others,149,36113,23
others,112,36114,23
others,868,36115,23
others,335,36116,23
others,266,36117,23
others,728,36118,0
others,1097,36119,0
others,899,36120,0
others,259,36121,0
others,425,36122,0
others,415,36123,0
others,269,36124,0
others,241,36125,0
others,1909,36126,0
others,414,36127,0
others,466,36128,0
others,314,36129,0
others,234,36130,0
others,711,36131,0
others,494,36132,0
others,824,36133,0
others,688,36134,0
others,960,36135,0
others,1047,36136,0
others,776,36137,0
Electronic,3219,36138,0
Electronic,2219,36139,0
Electronic,2392,36140,0
Electronic,2875,36141,0
Electronic,3015,36142,0
Electronic,5421,36143,0
Electronic,5499,36144,0
Electronic,10363,36145,0
Electronic,5232,36146,0
Electronic,4119,36147,0
Jazz,504,36150,0
Jazz,470,36151,0
Jazz,920,36152,0
Jazz,678,36153,0
others,585,36156,7
others,1006,36157,7
others,612,36158,7
others,619,36159,7
others,861,36161,7
others,467,36162,7
others,562,36164,7
others,496,36165,7
others,511,36166,7
Rock,568,36178,15
Rock,328,36179,15
Rock,229,36180,15
Experimental,209,36186,11
Rock,407,36187,0
Rock,341,36188,0
Rock,339,36189,0
Rock,414,36190,0
Rock,395,36191,0
Rock,771,36192,0
Experimental,83,36193,11
Experimental,112,36200,11
others,2570,36201,0
others,3303,36202,0
others,15977,36204,0
Spoken,157,36205,18
Spoken,283,36206,18
Rock,162,36207,18
Rock,119,36208,18
Rock,122,36209,18
Spoken,202,36210,18
Rock,106,36211,18
Rock,331,36212,18
Rock,94,36213,18
Rock,70,36214,18
Rock,113,36215,18
Rock,114,36216,18
Rock,130,36217,18
Rock,196,36218,18
Rock,148,36219,18
Rock,151,36220,18
Rock,400,36221,18
others,4764,36222,0
others,8135,36231,0
others,8226,36232,0
others,13225,36233,0
others,47967,36234,0
others,14367,36235,0
others,1109,36237,0
others,3664,36238,0
others,988,36240,0
Electronic,889,36241,0
Electronic,767,36242,0
Electronic,1055,36243,0
Electronic,869,36244,0
Electronic,3399,36245,0
Electronic,3081,36246,0
Electronic,2354,36249,0
Electronic,1963,36250,0
Electronic,3231,36252,0
Electronic,2580,36256,0
Electronic,41804,36257,0
Electronic,14419,36258,0
Electronic,4323,36261,0
others,552,36263,0
others,732,36264,0
others,651,36265,0
others,656,36266,0
others,1338,36267,0
others,899,36268,0
others,1033,36269,0
others,424,36270,0
International,2149,36272,24
International,1265,36273,24
International,1183,36274,24
International,1354,36275,24
International,994,36277,24
others,584,36278,0
others,1094,36279,0
others,5698,36280,0
others,635,36281,0
others,988,36282,0
others,895,36283,0
Hip-Hop,420,36300,0
Hip-Hop,541,36301,0
Hip-Hop,3493,36302,0
Hip-Hop,737,36303,0
Hip-Hop,1895,36304,0
Hip-Hop,691,36305,0
Electronic,834,36306,0
Electronic,1062,36307,0
Electronic,741,36308,0
others,745,36309,0
others,946,36310,0
others,665,36311,0
others,1389,36312,0
others,920,36313,0
others,1345,36314,0
others,1799,36315,0
others,2050,36316,25
others,2099,36317,25
Folk,621,36322,26
Folk,287,36323,26
Folk,215,36324,26
Folk,401,36325,26
Folk,267,36326,26
Folk,235,36327,26
Folk,335,36328,26
Folk,225,36329,26
Folk,271,36330,26
Folk,257,36331,26
Folk,216,36332,26
Folk,3702,36333,26
Experimental,431,36336,0
others,3451,36337,27
others,532,36338,0
others,355,36339,0
others,349,36340,0
others,282,36341,0
others,580,36342,0
others,533,36343,27
others,483,36344,27
others,329,36345,27
others,314,36346,27
others,207,36348,27
others,211,36349,27
others,303,36350,27
others,726,36351,0
others,464,36352,0
others,355,36353,0
others,394,36355,0
others,343,36358,0
others,288,36361,0
others,268,36363,0
others,541,36364,27
others,553,36365,0
Experimental,112,36366,0
Experimental,84,36367,0
Experimental,60,36368,0
Experimental,65,36369,0
Experimental,143,36370,0
Pop,1158,36371,6
Rock,1044,36373,6
others,1061,36374,6
Electronic,1345,36375,6
others,1723,36376,6
others,919,36377,6
Electronic,1043,36378,6
others,7585,36379,6
Electronic,4979,36380,6
others,1333,36381,6
others,3242,36382,6
others,4612,36383,6
others,1035,36384,1
others,1003,36385,1
Pop,914,36388,1
others,1066,36389,1
others,1222,36390,6
others,1334,36391,1
others,777,36393,1
others,558,36394,0
others,588,36395,0
Rock,639,36399,1
Rock,515,36400,1
Electronic,1349,36402,0
Electronic,701,36403,0
Electronic,2513,36404,0
Electronic,712,36405,0
Electronic,752,36406,0
Instrumental,1419,36407,24
others,638,36408,28
others,439,36409,28
others,791,36410,28
others,693,36411,28
others,392,36416,28
others,877,36417,28
others,827,36418,28
others,759,36421,28
others,512,36422,28
others,1679,36423,28
others,932,36424,28
others,2554,36425,28
Electronic,441,36426,31
Electronic,625,36427,31
Electronic,4289,36428,31
Electronic,675,36429,31
Electronic,525,36430,31
Electronic,603,36431,31
Electronic,567,36432,31
Electronic,510,36433,31
Electronic,1487,36434,31
Electronic,58157,36435,31
Electronic,1177,36436,31
Rock,1890,36453,0
Rock,4733,36454,0
others,1946,36455,0
Rock,1085,36456,0
Rock,3975,36457,0
Classical,3139,36458,0
Classical,2170,36459,0
Classical,2853,36460,0
Classical,2486,36461,0
Classical,959,36462,0
Classical,906,36463,0
Classical,1102,36464,0
Classical,1924,36465,0
Classical,1129,36466,0
Classical,2070,36467,0
Classical,1636,36468,0
Classical,1538,36469,0
Classical,1203,36470,0
Classical,1364,36471,0
Classical,4423,36472,0
Classical,2320,36473,0
Classical,1800,36474,0
Classical,3061,36475,0
Classical,3033,36476,0
Classical,3047,36477,0
Classical,1627,36478,0
Classical,1495,36479,0
Classical,2455,36480,0
Rock,2586,36481,1
Rock,216,36482,1
Rock,179,36483,1
Rock,141,36484,1
Rock,1123,36485,1
Rock,110,36486,1
Rock,117,36487,1
Rock,86,36488,1
Rock,202,36489,1
Rock,146,36490,1
others,1412,36510,0
Experimental,343,36511,30
Rock,493,36512,0
Rock,486,36513,0
Spoken,647,36514,4
Spoken,3572,36515,4
Rock,1105,36516,4
Spoken,2368,36517,4
Rock,975,36518,4
Spoken,1824,36519,4
Rock,1205,36520,4
Rock,828,36521,4
Spoken,3917,36522,4
Rock,962,36523,4
Spoken,7036,36524,4
Rock,1408,36525,4
Rock,2638,36526,4
Rock,1739,36527,4
Classical,4861,36530,1
Classical,2710,36531,1
Classical,2476,36532,1
Classical,2429,36533,1
Classical,2499,36534,1
Classical,2375,36535,1
Classical,3319,36536,1
Classical,5518,36537,1
Classical,4633,36538,1
Classical,7318,36539,1
others,39117,36541,0
others,618,36542,0
others,5978,36543,0
others,1219,36544,0
others,514,36545,0
others,389,36546,0
others,458,36547,0
others,423,36548,0
others,306,36549,0
others,624,36550,0
others,1513,36551,0
others,1733,36552,0
Pop,330,36553,0
Pop,145,36554,0
Pop,120,36555,0
Pop,125,36556,0
Pop,110,36557,0
Pop,109,36558,0
Pop,92,36559,0
Pop,711,36560,0
Pop,303,36561,0
Pop,176,36562,0
others,503,36563,0
others,233,36564,0
others,606,36565,0
others,379,36566,0
Experimental,844,36567,1
Experimental,166,36568,1
Experimental,590,36569,0
Experimental,121,36570,0
Experimental,179,36571,0
Folk,420,36572,1
Folk,382,36573,1
Folk,275,36574,1
Folk,329,36575,1
Folk,347,36576,1
Folk,283,36577,1
Folk,272,36578,1
Folk,562,36579,1
Folk,236,36580,1
others,2659,36581,10
others,845,36582,10
others,971,36583,10
others,806,36584,10
others,1611,36585,10
others,1137,36586,10
others,1003,36587,10
others,2258,36588,10
others,1805,36589,10
others,1578,36590,10
others,1210,36591,10
others,1359,36592,10
others,2302,36593,10
others,1695,36594,10
others,2522,36595,10
others,3920,36596,10
others,2416,36597,10
others,4664,36598,10
others,10039,36599,10
others,357,36600,2
others,325,36601,2
others,257,36602,2
others,236,36603,2
others,413,36604,2
others,371,36605,2
others,865,36609,22
others,719,36610,22
others,646,36611,22
others,1945,36612,22
others,1407,36613,22
Pop,554,36614,0
Pop,434,36615,0
Pop,616,36616,0
Pop,497,36618,0
Pop,367,36619,0
others,7077,36620,3
others,10483,36621,3
others,7544,36622,3
others,7863,36623,3
others,18188,36624,3
others,11440,36625,3
others,6268,36626,3
others,9692,36627,3
others,18074,36628,3
others,7629,36629,3
others,37387,36630,3
others,9658,36631,3
others,6290,36632,3
others,10534,36633,3
others,8084,36634,3
others,10234,36636,3
others,18664,36637,3
others,25048,36638,3
others,10593,36639,3
others,26978,36640,3
others,21273,36641,3
others,23962,36642,3
Pop,502,36643,0
others,255,36644,3
others,2966,36645,3
others,126,36646,3
others,192,36647,3
others,340,36648,3
others,385,36649,3
others,354,36651,3
Hip-Hop,427,36652,27
Hip-Hop,929,36653,27
Hip-Hop,605,36654,27
Hip-Hop,388,36655,27
others,489,36656,3
others,273,36657,3
others,262,36658,3
Electronic,16910,36659,4
Rock,724,36691,13
Rock,866,36692,13
Rock,826,36693,13
Rock,1394,36694,13
Rock,683,36695,13
Rock,758,36696,13
Rock,460,36697,13
Rock,482,36698,13
Rock,1057,36699,13
Rock,1041,36700,18
Rock,961,36701,18
Rock,1452,36702,18
Rock,682,36703,18
Rock,869,36704,18
Rock,1133,36705,18
Rock,819,36706,18
Rock,1282,36707,18
Rock,2026,36708,18
Rock,2562,36709,18
Experimental,1162,36710,0
Experimental,582,36711,0
Experimental,1079,36712,0
Experimental,2338,36713,0
Experimental,440,36714,0
Experimental,397,36715,0
Electronic,2115,36716,26
Rock,870,36717,22
Rock,979,36718,22
Rock,884,36719,22
Rock,727,36720,22
Rock,1739,36721,22
Rock,658,36722,22
Rock,669,36723,22
Rock,532,36724,22
Rock,532,36725,22
Rock,432,36726,22
Rock,318,36727,22
Rock,375,36728,22
Rock,610,36729,22
Rock,628,36730,22
Rock,517,36731,22
Rock,985,36732,22
Rock,690,36733,22
Rock,531,36734,22
Rock,480,36735,22
Rock,410,36736,22
Rock,619,36737,22
Rock,650,36738,22
Rock,486,36739,22
Rock,448,36740,22
Rock,1090,36741,22
Rock,1247,36742,22
Rock,841,36743,22
Rock,725,36744,22
Rock,976,36745,22
Rock,1176,36746,22
others,305,36747,0
others,230,36748,0
others,801,36749,0
others,250,36750,0
others,411,36751,0
others,256,36752,0
others,249,36753,0
others,256,36754,0
others,184,36755,0
others,306,36756,0
others,908,36757,0
others,405,36758,0
others,146,36759,0
others,261,36760,0
others,487,36761,0
others,321,36762,0
others,447,36763,0
others,830,36764,0
others,334,36765,0
others,478,36766,0
Instrumental,2963,36767,0
Instrumental,181,36768,0
Instrumental,76,36769,0
Instrumental,133,36770,0
Instrumental,94,36771,0
Instrumental,106,36772,0
Instrumental,254,36773,0
Instrumental,77,36774,0
Instrumental,157,36775,0
Instrumental,163,36776,0
Instrumental,89,36777,0
others,498,36778,0
others,267,36779,0
others,265,36780,0
others,222,36781,0
others,247,36782,0
others,259,36783,0
others,528,36784,0
others,376,36785,0
others,149,36786,0
others,308,36787,0
others,233,36788,0
others,248,36789,0
others,233,36790,0
others,386,36791,0
others,369,36792,0
others,247,36793,0
others,519,36794,0
others,916,36795,0
others,286,36796,0
others,327,36797,0
others,844,36798,0
Experimental,935,36799,23
Experimental,734,36800,23
Experimental,390,36801,23
Experimental,737,36802,23
Experimental,273,36803,23
Experimental,276,36804,23
others,823,36805,0
others,634,36806,0
others,330,36807,0
others,392,36808,0
others,343,36809,0
others,173,36810,0
others,175,36811,0
others,199,36812,0
others,231,36813,0
others,180,36814,0
others,202,36815,0
others,168,36816,0
others,162,36817,0
others,141,36818,0
others,260,36819,0
others,1001,36820,0
others,122,36821,0
others,584,36822,0
others,418,36823,0
others,183,36824,0
Rock,317,36825,4
Rock,247,36826,4
Rock,171,36827,4
Rock,222,36828,4
Rock,264,36829,4
Rock,186,36830,4
Rock,168,36831,4
Rock,331,36832,4
Rock,280,36833,4
Rock,404,36834,4
Rock,291,36835,4
Rock,635,36836,4
others,391,36837,1
others,211,36838,1
others,137,36839,1
others,94,36840,1
others,95,36841,1
others,128,36842,1
others,92,36843,1
others,106,36844,1
others,95,36845,1
others,128,36846,1
others,114,36847,1
others,400,36848,1
others,210,36849,1
Instrumental,1199,36908,12
Instrumental,832,36909,12
Instrumental,1028,36910,12
Instrumental,1181,36911,12
Instrumental,2153,36912,12
Instrumental,1609,36913,12
Instrumental,706,36914,12
Instrumental,935,36915,12
Instrumental,767,36916,12
Instrumental,665,36917,12
Instrumental,603,36918,12
Instrumental,1049,36919,12
others,1400,36920,0
others,972,36921,0
Instrumental,929,36922,12
Instrumental,959,36923,12
Instrumental,666,36924,12
Instrumental,1830,36925,12
Instrumental,738,36926,12
Instrumental,751,36927,12
Instrumental,1678,36928,12
Instrumental,588,36929,12
Instrumental,757,36930,12
Instrumental,623,36931,12
Instrumental,866,36932,12
Instrumental,1226,36933,12
Instrumental,619,36934,12
Instrumental,943,36935,12
Instrumental,767,36936,12
Instrumental,1010,36937,12
Instrumental,709,36938,12
Instrumental,716,36939,12
Instrumental,718,36940,12
Instrumental,1404,36941,12
Instrumental,922,36942,12
Instrumental,1733,36943,12
Instrumental,1723,36944,12
Pop,515,36959,14
Pop,316,36960,14
Pop,607,36961,14
Pop,237,36962,14
Pop,408,36963,14
Pop,366,36964,14
Pop,2027,36965,14
Pop,817,36966,14
others,868,36975,0
others,507,36976,0
others,532,36979,0
others,963,36980,0
others,749,36981,0
others,832,36982,0
Hip-Hop,2997,36983,0
Hip-Hop,3749,36984,0
Hip-Hop,3266,36985,0
Hip-Hop,4849,36986,0
Hip-Hop,3857,36987,0
Hip-Hop,3421,36988,0
Hip-Hop,3825,36989,0
Hip-Hop,3611,36990,0
Hip-Hop,4823,36991,0
Hip-Hop,5436,36992,0
Hip-Hop,18125,36993,0
Hip-Hop,4950,36994,0
Hip-Hop,4216,36995,0
Hip-Hop,6435,36996,0
Hip-Hop,6309,36997,0
Electronic,6576,36998,0
International,1408,36999,24
others,475,37000,0
others,295,37001,0
others,2433,37002,0
others,249,37003,0
others,206,37004,0
others,285,37005,0
others,188,37006,0
others,261,37007,27
others,774,37008,27
others,315,37009,27
others,322,37010,27
others,273,37011,27
others,4105,37012,27
others,383,37013,27
Electronic,531,37014,3
Electronic,517,37015,3
Electronic,221,37016,3
Electronic,361,37017,3
Electronic,694,37018,3
Electronic,265,37019,3
Electronic,296,37020,3
Electronic,436,37021,3
others,1054,37022,3
Hip-Hop,871,37023,0
Spoken,227,37029,24
Experimental,611,37030,24
Spoken,163,37031,28
others,524,37032,28
others,1055,37033,28
others,1133,37034,28
others,512,37035,28
others,486,37036,28
others,544,37037,28
others,667,37038,28
others,650,37039,28
others,1130,37040,28
Experimental,2020,37041,0
Spoken,106,37042,13
Folk,288,37043,13
Folk,119,37044,13
Folk,310,37045,13
Folk,398,37046,13
Folk,151,37047,13
Folk,125,37048,13
Folk,353,37049,13
Folk,252,37050,13
Rock,865,37051,0
Rock,282,37052,0
Rock,287,37053,0
Rock,334,37054,0
Rock,161,37055,0
Rock,333,37056,0
Rock,242,37057,0
Rock,150,37058,0
Rock,162,37059,0
Rock,251,37060,0
Rock,328,37061,0
Rock,195,37062,0
Rock,275,37063,0
Rock,129,37064,0
Rock,281,37065,0
Rock,307,37066,0
Rock,244,37067,0
Rock,191,37068,0
Rock,286,37069,0
Rock,270,37070,0
Rock,160,37071,0
Rock,263,37072,0
Rock,341,37073,0
Rock,901,37074,0
Rock,358,37075,0
Rock,715,37076,0
Rock,285,37077,0
Rock,416,37078,0
Rock,427,37079,0
Rock,1522,37080,0
others,4482,37081,16
others,1675,37082,16
others,949,37083,16
others,1121,37084,16
others,1668,37085,16
others,1989,37086,16
others,975,37087,16
others,1325,37088,16
others,645,37089,16
others,760,37090,16
others,1025,37091,16
others,2150,37092,16
others,1547,37093,16
others,1603,37094,16
others,1676,37095,16
others,717,37096,16
others,1099,37097,16
others,1166,37098,16
others,2181,37099,16
others,901,37100,16
others,1770,37101,16
others,1101,37102,16
others,3271,37103,16
others,1481,37104,16
others,984,37105,16
others,1143,37106,16
others,1577,37107,16
others,1800,37108,16
others,4732,37109,16
others,1971,37110,16
Instrumental,33232,37111,0
Instrumental,32232,37113,0
others,8868,37114,0
others,7178,37117,0
others,7957,37118,0
Instrumental,10762,37119,0
others,5417,37120,0
Experimental,4444,37121,0
others,5324,37122,0
others,79274,37123,0
others,5032,37124,0
others,11346,37125,0
others,4078,37126,0
others,6887,37127,0
