year,genre,month,track_id
2009,Null,4,35998
2009,Null,4,35999
2010,Null,9,36001
2010,Null,9,36002
2010,Null,9,36003
2010,Null,9,36004
2010,Null,9,36005
2010,Null,9,36006
2010,Null,9,36007
2010,Null,9,36008
2010,Null,9,36009
2010,Null,9,36010
2010,Null,9,36011
2010,Null,9,36012
2010,Null,9,36013
2010,Null,9,36014
0,Null,0,36015
0,Null,0,36016
0,Null,0,36017
2010,Null,9,36018
2010,Null,9,36019
2010,Null,9,36020
2010,Null,9,36021
2010,Null,9,36022
2010,Null,9,36023
2010,Null,9,36024
2010,Null,9,36025
2010,Null,9,36026
2010,Null,9,36028
0,Instrumental,0,36035
0,Instrumental,0,36036
0,Instrumental,0,36037
0,Instrumental,0,36038
0,Instrumental,0,36040
0,Instrumental,0,36041
0,Null,0,36042
0,Electronic,0,36050
0,Electronic,0,36051
0,Electronic,0,36052
0,Electronic,0,36053
0,Electronic,0,36054
0,Electronic,0,36055
0,Electronic,0,36056
0,Electronic,0,36057
2010,Null,9,36058
2010,Null,9,36059
2010,Null,9,36060
2010,Null,9,36061
2010,Null,9,36062
2010,Null,9,36063
2010,Null,9,36074
2010,Rock,9,36075
2010,Rock,9,36076
2010,Rock,9,36077
2010,Rock,9,36078
2010,Rock,9,36081
2010,Rock,9,36082
2010,Rock,9,36083
2010,Rock,9,36084
2010,Rock,9,36085
0,Electronic,0,36096
0,Electronic,0,36097
0,Electronic,0,36098
0,Electronic,0,36099
2010,Experimental,9,36101
2010,Rock,9,36102
2010,Rock,9,36105
0,Null,0,36106
0,Experimental,0,36107
0,Experimental,0,36108
2010,Null,9,36112
2010,Null,9,36113
2010,Null,9,36114
2010,Null,9,36115
2010,Null,9,36116
2010,Null,9,36117
0,Null,0,36118
0,Null,0,36119
0,Null,0,36120
0,Null,0,36121
0,Null,0,36122
0,Null,0,36123
0,Null,0,36124
0,Null,0,36125
0,Null,0,36126
0,Null,0,36127
0,Null,0,36128
0,Null,0,36129
0,Null,0,36130
0,Null,0,36131
0,Null,0,36132
0,Null,0,36133
0,Null,0,36134
0,Null,0,36135
0,Null,0,36136
0,Null,0,36137
0,Electronic,0,36138
0,Electronic,0,36139
0,Electronic,0,36140
0,Electronic,0,36141
0,Electronic,0,36142
0,Electronic,0,36143
0,Electronic,0,36144
0,Electronic,0,36145
0,Electronic,0,36146
0,Electronic,0,36147
0,Jazz,0,36150
0,Jazz,0,36151
0,Jazz,0,36152
0,Jazz,0,36153
1997,Null,5,36156
1997,Null,5,36157
1997,Null,5,36158
1997,Null,5,36159
1997,Null,5,36161
1997,Null,5,36162
1997,Null,5,36164
1997,Null,5,36165
1997,Null,5,36166
2010,Rock,9,36178
2010,Rock,9,36179
2010,Rock,9,36180
2010,Experimental,9,36186
0,Rock,0,36187
0,Rock,0,36188
0,Rock,0,36189
0,Rock,0,36190
0,Rock,0,36191
0,Rock,0,36192
2010,Experimental,9,36193
2010,Experimental,9,36200
0,Null,0,36201
0,Null,0,36202
0,Null,0,36204
2010,Spoken,9,36205
2010,Spoken,9,36206
2010,Rock,9,36207
2010,Rock,9,36208
2010,Rock,9,36209
2010,Spoken,9,36210
2010,Rock,9,36211
2010,Rock,9,36212
2010,Rock,9,36213
2010,Rock,9,36214
2010,Rock,9,36215
2010,Rock,9,36216
2010,Rock,9,36217
2010,Rock,9,36218
2010,Rock,9,36219
2010,Rock,9,36220
2010,Rock,9,36221
0,Null,0,36222
0,Null,0,36231
0,Null,0,36232
0,Null,0,36233
0,Null,0,36234
0,Null,0,36235
0,Null,0,36237
0,Null,0,36238
0,Null,0,36240
0,Electronic,0,36241
0,Electronic,0,36242
0,Electronic,0,36243
0,Electronic,0,36244
0,Electronic,0,36245
0,Electronic,0,36246
0,Electronic,0,36249
0,Electronic,0,36250
0,Electronic,0,36252
0,Electronic,0,36256
0,Electronic,0,36257
0,Electronic,0,36258
0,Electronic,0,36261
0,Null,0,36263
0,Null,0,36264
0,Null,0,36265
0,Null,0,36266
0,Null,0,36267
0,Null,0,36268
0,Null,0,36269
0,Null,0,36270
2010,International,9,36272
2010,International,9,36273
2010,International,9,36274
2010,International,9,36275
2010,International,9,36277
0,Null,0,36278
0,Null,0,36279
0,Null,0,36280
0,Null,0,36281
0,Null,0,36282
0,Null,0,36283
0,Hip-Hop,0,36300
0,Hip-Hop,0,36301
0,Hip-Hop,0,36302
0,Hip-Hop,0,36303
0,Hip-Hop,0,36304
0,Hip-Hop,0,36305
0,Electronic,0,36306
0,Electronic,0,36307
0,Electronic,0,36308
0,Null,0,36309
0,Null,0,36310
0,Null,0,36311
0,Null,0,36312
0,Null,0,36313
0,Null,0,36314
0,Null,0,36315
2010,Null,9,36316
2010,Null,9,36317
2010,Folk,9,36322
2010,Folk,9,36323
2010,Folk,9,36324
2010,Folk,9,36325
2010,Folk,9,36326
2010,Folk,9,36327
2010,Folk,9,36328
2010,Folk,9,36329
2010,Folk,9,36330
2010,Folk,9,36331
2010,Folk,9,36332
2010,Folk,9,36333
0,Experimental,0,36336
2010,Null,9,36337
0,Null,0,36338
0,Null,0,36339
0,Null,0,36340
0,Null,0,36341
0,Null,0,36342
2010,Null,9,36343
2010,Null,9,36344
2010,Null,9,36345
2010,Null,9,36346
2010,Null,9,36348
2010,Null,9,36349
2010,Null,9,36350
0,Null,0,36351
0,Null,0,36352
0,Null,0,36353
0,Null,0,36355
0,Null,0,36358
0,Null,0,36361
0,Null,0,36363
2010,Null,9,36364
0,Null,0,36365
0,Experimental,0,36366
0,Experimental,0,36367
0,Experimental,0,36368
0,Experimental,0,36369
0,Experimental,0,36370
2010,Pop,9,36371
2010,Rock,9,36373
2010,Null,9,36374
2010,Electronic,9,36375
2010,Null,9,36376
2010,Null,9,36377
2010,Electronic,9,36378
2010,Null,9,36379
2010,Electronic,9,36380
2010,Null,9,36381
2010,Null,9,36382
2010,Null,9,36383
2009,Null,11,36384
2009,Null,11,36385
2009,Pop,11,36388
2009,Null,11,36389
2010,Null,9,36390
2009,Null,11,36391
2009,Null,11,36393
0,Null,0,36394
0,Null,0,36395
2007,Rock,1,36399
2008,Rock,10,36400
0,Electronic,0,36402
0,Electronic,0,36403
0,Electronic,0,36404
0,Electronic,0,36405
0,Electronic,0,36406
2010,Instrumental,9,36407
2010,Null,9,36408
2010,Null,9,36409
2010,Null,9,36410
2010,Null,9,36411
2010,Null,9,36416
2010,Null,9,36417
2010,Null,9,36418
2010,Null,9,36421
2010,Null,9,36422
2010,Null,9,36423
2010,Null,9,36424
2010,Null,9,36425
2010,Electronic,5,36426
2010,Electronic,5,36427
2010,Electronic,5,36428
2010,Electronic,5,36429
2010,Electronic,5,36430
2010,Electronic,5,36431
2010,Electronic,5,36432
2010,Electronic,5,36433
2010,Electronic,5,36434
2010,Electronic,5,36435
2010,Electronic,5,36436
0,Rock,0,36453
0,Rock,0,36454
0,Null,0,36455
0,Rock,0,36456
0,Rock,0,36457
0,Classical,0,36458
0,Classical,0,36459
0,Classical,0,36460
0,Classical,0,36461
0,Classical,0,36462
0,Classical,0,36463
0,Classical,0,36464
0,Classical,0,36465
0,Classical,0,36466
0,Classical,0,36467
0,Classical,0,36468
0,Classical,0,36469
0,Classical,0,36470
0,Classical,0,36471
0,Classical,0,36472
0,Classical,0,36473
0,Classical,0,36474
0,Classical,0,36475
0,Classical,0,36476
0,Classical,0,36477
0,Classical,0,36478
0,Classical,0,36479
0,Classical,0,36480
2010,Rock,1,36481
2010,Rock,1,36482
2010,Rock,1,36483
2010,Rock,1,36484
2010,Rock,1,36485
2010,Rock,1,36486
2010,Rock,1,36487
2010,Rock,1,36488
2010,Rock,1,36489
2010,Rock,1,36490
0,Null,0,36510
2010,Experimental,9,36511
0,Rock,0,36512
0,Rock,0,36513
2010,Spoken,9,36514
2010,Spoken,9,36515
2010,Rock,9,36516
2010,Spoken,9,36517
2010,Rock,9,36518
2010,Spoken,9,36519
2010,Rock,9,36520
2010,Rock,9,36521
2010,Spoken,9,36522
2010,Rock,9,36523
2010,Spoken,9,36524
2010,Rock,9,36525
2010,Rock,9,36526
2010,Rock,9,36527
2010,Classical,10,36530
2010,Classical,10,36531
2010,Classical,10,36532
2010,Classical,10,36533
2010,Classical,10,36534
2010,Classical,10,36535
2010,Classical,10,36536
2010,Classical,10,36537
2010,Classical,10,36538
2010,Classical,10,36539
0,Null,0,36541
0,Null,0,36542
0,Null,0,36543
0,Null,0,36544
0,Null,0,36545
0,Null,0,36546
0,Null,0,36547
0,Null,0,36548
0,Null,0,36549
0,Null,0,36550
0,Null,0,36551
0,Null,0,36552
0,Pop,0,36553
0,Pop,0,36554
0,Pop,0,36555
0,Pop,0,36556
0,Pop,0,36557
0,Pop,0,36558
0,Pop,0,36559
0,Pop,0,36560
0,Pop,0,36561
0,Pop,0,36562
0,Null,0,36563
0,Null,0,36564
0,Null,0,36565
0,Null,0,36566
2010,Experimental,10,36567
2010,Experimental,10,36568
0,Experimental,0,36569
0,Experimental,0,36570
0,Experimental,0,36571
2010,Folk,1,36572
2010,Folk,1,36573
2010,Folk,1,36574
2010,Folk,1,36575
2010,Folk,1,36576
2010,Folk,1,36577
2010,Folk,1,36578
2010,Folk,1,36579
2010,Folk,1,36580
2011,Null,1,36581
2011,Null,1,36582
2011,Null,1,36583
2011,Null,1,36584
2011,Null,1,36585
2011,Null,1,36586
2011,Null,1,36587
2011,Null,1,36588
2011,Null,1,36589
2011,Null,1,36590
2011,Null,1,36591
2011,Null,1,36592
2011,Null,1,36593
2011,Null,1,36594
2011,Null,1,36595
2011,Null,1,36596
2011,Null,1,36597
2011,Null,1,36598
2011,Null,1,36599
2010,Null,10,36600
2010,Null,10,36601
2010,Null,10,36602
2010,Null,10,36603
2010,Null,10,36604
2010,Null,10,36605
2009,Null,5,36609
2009,Null,5,36610
2009,Null,5,36611
2009,Null,5,36612
2009,Null,5,36613
0,Pop,0,36614
0,Pop,0,36615
0,Pop,0,36616
0,Pop,0,36618
0,Pop,0,36619
2010,Null,10,36620
2010,Null,10,36621
2010,Null,10,36622
2010,Null,10,36623
2010,Null,10,36624
2010,Null,10,36625
2010,Null,10,36626
2010,Null,10,36627
2010,Null,10,36628
2010,Null,10,36629
2010,Null,10,36630
2010,Null,10,36631
2010,Null,10,36632
2010,Null,10,36633
2010,Null,10,36634
2010,Null,10,36636
2010,Null,10,36637
2010,Null,10,36638
2010,Null,10,36639
2010,Null,10,36640
2010,Null,10,36641
2010,Null,10,36642
0,Pop,0,36643
2010,Null,10,36644
2010,Null,10,36645
2010,Null,10,36646
2010,Null,10,36647
2010,Null,10,36648
2010,Null,10,36649
2010,Null,10,36651
2010,Hip-Hop,5,36652
2010,Hip-Hop,5,36653
2010,Hip-Hop,5,36654
2010,Hip-Hop,5,36655
2010,Null,10,36656
2010,Null,10,36657
2010,Null,10,36658
2010,Electronic,10,36659
2008,Rock,11,36691
2008,Rock,11,36692
2008,Rock,11,36693
2008,Rock,11,36694
2008,Rock,11,36695
2008,Rock,11,36696
2008,Rock,11,36697
2008,Rock,11,36698
2008,Rock,11,36699
2008,Rock,11,36700
2008,Rock,11,36701
2008,Rock,11,36702
2008,Rock,11,36703
2008,Rock,11,36704
2008,Rock,11,36705
2008,Rock,11,36706
2008,Rock,11,36707
2008,Rock,11,36708
2008,Rock,11,36709
0,Experimental,0,36710
0,Experimental,0,36711
0,Experimental,0,36712
0,Experimental,0,36713
0,Experimental,0,36714
0,Experimental,0,36715
2008,Electronic,3,36716
2007,Rock,10,36717
2007,Rock,10,36718
2007,Rock,10,36719
2007,Rock,10,36720
2007,Rock,10,36721
2007,Rock,10,36722
2007,Rock,10,36723
2007,Rock,10,36724
2007,Rock,10,36725
2007,Rock,10,36726
2007,Rock,10,36727
2007,Rock,10,36728
2007,Rock,10,36729
2007,Rock,10,36730
2007,Rock,10,36731
2007,Rock,10,36732
2007,Rock,10,36733
2007,Rock,10,36734
2007,Rock,10,36735
2007,Rock,10,36736
2007,Rock,10,36737
2007,Rock,10,36738
2007,Rock,10,36739
2007,Rock,10,36740
2007,Rock,10,36741
2007,Rock,10,36742
2007,Rock,10,36743
2007,Rock,10,36744
2007,Rock,10,36745
2007,Rock,10,36746
0,Null,0,36747
0,Null,0,36748
0,Null,0,36749
0,Null,0,36750
0,Null,0,36751
0,Null,0,36752
0,Null,0,36753
0,Null,0,36754
0,Null,0,36755
0,Null,0,36756
0,Null,0,36757
0,Null,0,36758
0,Null,0,36759
0,Null,0,36760
0,Null,0,36761
0,Null,0,36762
0,Null,0,36763
0,Null,0,36764
0,Null,0,36765
0,Null,0,36766
0,Instrumental,0,36767
0,Instrumental,0,36768
0,Instrumental,0,36769
0,Instrumental,0,36770
0,Instrumental,0,36771
0,Instrumental,0,36772
0,Instrumental,0,36773
0,Instrumental,0,36774
0,Instrumental,0,36775
0,Instrumental,0,36776
0,Instrumental,0,36777
0,Null,0,36778
0,Null,0,36779
0,Null,0,36780
0,Null,0,36781
0,Null,0,36782
0,Null,0,36783
0,Null,0,36784
0,Null,0,36785
0,Null,0,36786
0,Null,0,36787
0,Null,0,36788
0,Null,0,36789
0,Null,0,36790
0,Null,0,36791
0,Null,0,36792
0,Null,0,36793
0,Null,0,36794
0,Null,0,36795
0,Null,0,36796
0,Null,0,36797
0,Null,0,36798
2010,Experimental,9,36799
2010,Experimental,9,36800
2010,Experimental,9,36801
2010,Experimental,9,36802
2010,Experimental,9,36803
2010,Experimental,9,36804
0,Null,0,36805
0,Null,0,36806
0,Null,0,36807
0,Null,0,36808
0,Null,0,36809
0,Null,0,36810
0,Null,0,36811
0,Null,0,36812
0,Null,0,36813
0,Null,0,36814
0,Null,0,36815
0,Null,0,36816
0,Null,0,36817
0,Null,0,36818
0,Null,0,36819
0,Null,0,36820
0,Null,0,36821
0,Null,0,36822
0,Null,0,36823
0,Null,0,36824
2010,Rock,10,36825
2010,Rock,10,36826
2010,Rock,10,36827
2010,Rock,10,36828
2010,Rock,10,36829
2010,Rock,10,36830
2010,Rock,10,36831
2010,Rock,10,36832
2010,Rock,10,36833
2010,Rock,10,36834
2010,Rock,10,36835
2010,Rock,10,36836
2010,Null,1,36837
2010,Null,1,36838
2010,Null,1,36839
2010,Null,1,36840
2010,Null,1,36841
2010,Null,1,36842
2010,Null,1,36843
2010,Null,1,36844
2010,Null,1,36845
2010,Null,1,36846
2010,Null,1,36847
2010,Null,1,36848
2010,Null,1,36849
2007,Instrumental,7,36908
2007,Instrumental,7,36909
2007,Instrumental,7,36910
2007,Instrumental,7,36911
2007,Instrumental,7,36912
2007,Instrumental,7,36913
2007,Instrumental,7,36914
2007,Instrumental,7,36915
2007,Instrumental,7,36916
2007,Instrumental,7,36917
2007,Instrumental,7,36918
2007,Instrumental,7,36919
0,Null,0,36920
0,Null,0,36921
2007,Instrumental,7,36922
2007,Instrumental,7,36923
2007,Instrumental,7,36924
2007,Instrumental,7,36925
2007,Instrumental,7,36926
2007,Instrumental,7,36927
2007,Instrumental,7,36928
2007,Instrumental,7,36929
2007,Instrumental,7,36930
2007,Instrumental,7,36931
2007,Instrumental,7,36932
2007,Instrumental,7,36933
2007,Instrumental,7,36934
2007,Instrumental,7,36935
2007,Instrumental,7,36936
2007,Instrumental,7,36937
2007,Instrumental,7,36938
2007,Instrumental,7,36939
2007,Instrumental,7,36940
2007,Instrumental,7,36941
2007,Instrumental,7,36942
2007,Instrumental,7,36943
2007,Instrumental,7,36944
2010,Pop,9,36959
2010,Pop,9,36960
2010,Pop,9,36961
2010,Pop,9,36962
2010,Pop,9,36963
2010,Pop,9,36964
2010,Pop,9,36965
2010,Pop,9,36966
0,Null,0,36975
0,Null,0,36976
0,Null,0,36979
0,Null,0,36980
0,Null,0,36981
0,Null,0,36982
0,Hip-Hop,0,36983
0,Hip-Hop,0,36984
0,Hip-Hop,0,36985
0,Hip-Hop,0,36986
0,Hip-Hop,0,36987
0,Hip-Hop,0,36988
0,Hip-Hop,0,36989
0,Hip-Hop,0,36990
0,Hip-Hop,0,36991
0,Hip-Hop,0,36992
0,Hip-Hop,0,36993
0,Hip-Hop,0,36994
0,Hip-Hop,0,36995
0,Hip-Hop,0,36996
0,Hip-Hop,0,36997
0,Electronic,0,36998
2010,International,9,36999
0,Null,0,37000
0,Null,0,37001
0,Null,0,37002
0,Null,0,37003
0,Null,0,37004
0,Null,0,37005
0,Null,0,37006
2007,Null,10,37007
2007,Null,10,37008
2007,Null,10,37009
2007,Null,10,37010
2007,Null,10,37011
2007,Null,10,37012
2007,Null,10,37013
2010,Electronic,6,37014
2010,Electronic,6,37015
2010,Electronic,6,37016
2010,Electronic,6,37017
2010,Electronic,6,37018
2010,Electronic,6,37019
2010,Electronic,6,37020
2010,Electronic,6,37021
2010,Null,10,37022
0,Hip-Hop,0,37023
2010,Spoken,9,37029
2010,Experimental,9,37030
2010,Spoken,8,37031
2010,Null,8,37032
2010,Null,8,37033
2010,Null,8,37034
2010,Null,8,37035
2010,Null,8,37036
2010,Null,8,37037
2010,Null,8,37038
2010,Null,8,37039
2010,Null,8,37040
0,Experimental,0,37041
2010,Spoken,9,37042
2010,Folk,9,37043
2010,Folk,9,37044
2010,Folk,9,37045
2010,Folk,9,37046
2010,Folk,9,37047
2010,Folk,9,37048
2010,Folk,9,37049
2010,Folk,9,37050
0,Rock,0,37051
0,Rock,0,37052
0,Rock,0,37053
0,Rock,0,37054
0,Rock,0,37055
0,Rock,0,37056
0,Rock,0,37057
0,Rock,0,37058
0,Rock,0,37059
0,Rock,0,37060
0,Rock,0,37061
0,Rock,0,37062
0,Rock,0,37063
0,Rock,0,37064
0,Rock,0,37065
0,Rock,0,37066
0,Rock,0,37067
0,Rock,0,37068
0,Rock,0,37069
0,Rock,0,37070
0,Rock,0,37071
0,Rock,0,37072
0,Rock,0,37073
0,Rock,0,37074
0,Rock,0,37075
0,Rock,0,37076
0,Rock,0,37077
0,Rock,0,37078
0,Rock,0,37079
0,Rock,0,37080
2007,Null,10,37081
2007,Null,10,37082
2007,Null,10,37083
2007,Null,10,37084
2007,Null,10,37085
2007,Null,10,37086
2007,Null,10,37087
2007,Null,10,37088
2007,Null,10,37089
2007,Null,10,37090
2007,Null,10,37091
2007,Null,10,37092
2007,Null,10,37093
2007,Null,10,37094
2007,Null,10,37095
2007,Null,10,37096
2007,Null,10,37097
2007,Null,10,37098
2007,Null,10,37099
2007,Null,10,37100
2007,Null,10,37101
2007,Null,10,37102
2007,Null,10,37103
2007,Null,10,37104
2007,Null,10,37105
2007,Null,10,37106
2007,Null,10,37107
2007,Null,10,37108
2007,Null,10,37109
2007,Null,10,37110
0,Instrumental,0,37111
0,Instrumental,0,37113
0,Null,0,37114
0,Null,0,37117
0,Null,0,37118
0,Instrumental,0,37119
0,Null,0,37120
0,Experimental,0,37121
0,Null,0,37122
0,Null,0,37123
0,Null,0,37124
0,Null,0,37125
0,Null,0,37126
0,Null,0,37127
0,Null,0,37128
0,Null,0,37130
0,Electronic,0,37131
0,Null,0,37132
0,Null,0,37134
0,Null,0,37135
0,Pop,0,37136
0,Null,0,37137
0,Null,0,37138
0,Null,0,37139
0,Null,0,37140
0,Instrumental,0,37141
0,Null,0,37142
0,Rock,0,37143
0,Rock,0,37144
0,Rock,0,37145
0,Rock,0,37146
0,Rock,0,37147
2009,Electronic,11,37148
2009,Electronic,11,37149
2009,Electronic,11,37150
2009,Electronic,11,37151
2009,Electronic,11,37152
2009,Electronic,11,37153
2009,Electronic,11,37154
2009,Electronic,11,37155
2009,Electronic,11,37156
2009,Electronic,6,37157
2009,Electronic,6,37158
2009,Electronic,6,37159
2009,Electronic,6,37160
2009,Electronic,6,37161
2009,Electronic,6,37162
0,Null,0,37163
0,Null,0,37164
0,Null,0,37165
0,Null,0,37166
0,Null,0,37167
0,Null,0,37168
0,Null,0,37169
0,Null,0,37170
0,Null,0,37171
0,Null,0,37172
0,Null,0,37173
0,Null,0,37174
0,Null,0,37246
0,Null,0,37247
0,Null,0,37248
0,Null,0,37249
0,Null,0,37250
0,Null,0,37251
0,Null,0,37252
0,Null,0,37253
0,Null,0,37254
0,Null,0,37255
0,Null,0,37256
0,Null,0,37257
0,Null,0,37258
0,Null,0,37259
0,Null,0,37260
0,Null,0,37261
0,Null,0,37262
0,Null,0,37263
0,Null,0,37264
0,Null,0,37265
0,Null,0,37266
0,Null,0,37267
0,Null,0,37268
0,Null,0,37269
0,Null,0,37270
0,Null,0,37271
0,Null,0,37272
0,Null,0,37273
0,Null,0,37274
0,Null,0,37275
0,Null,0,37276
0,Null,0,37277
0,Null,0,37278
0,Null,0,37279
0,Null,0,37280
0,Null,0,37281
0,Null,0,37282
0,Null,0,37283
0,Null,0,37284
0,Null,0,37285
0,Null,0,37286
0,Null,0,37287
0,Null,0,37288
0,Null,0,37289
0,Null,0,37290
0,Null,0,37291
0,Null,0,37292
0,Null,0,37293
0,Null,0,37294
0,Null,0,37295
0,Null,0,37296
0,Null,0,37297
0,Null,0,37298
0,Null,0,37299
0,Null,0,37300
0,Null,0,37301
0,Null,0,37302
0,Null,0,37303
0,Null,0,37304
0,Null,0,37305
0,Null,0,37306
0,Null,0,37307
0,Null,0,37308
0,Null,0,37309
0,Null,0,37310
0,Null,0,37311
0,Null,0,37312
0,Null,0,37313
0,Null,0,37314
0,Null,0,37315
0,Null,0,37316
2010,Rock,10,37319
2010,Spoken,10,37320
2010,Spoken,10,37321
2010,Rock,10,37322
2010,Rock,10,37323
2010,Pop,10,37324
2010,Pop,10,37325
0,Rock,0,37326
0,Rock,0,37327
0,Rock,0,37328
2010,Rock,10,37329
2010,Rock,10,37330
2010,Rock,10,37331
2010,Null,9,37332
2010,Null,10,37340
0,Experimental,0,37346
0,Experimental,0,37347
0,Experimental,0,37348
2003,Null,10,37349
2003,Null,10,37350
2003,Null,10,37351
2003,Null,10,37352
2010,Pop,10,37368
2010,Pop,10,37369
0,Electronic,0,37385
0,Electronic,0,37386
0,Electronic,0,37387
0,Electronic,0,37388
0,Electronic,0,37389
0,Electronic,0,37390
2010,Null,10,37391
2010,Null,10,37392
2010,Null,10,37393
2010,Null,10,37394
0,Hip-Hop,0,37416
0,Hip-Hop,0,37417
2010,Null,10,37420
2010,Null,10,37421
0,Hip-Hop,0,37423
2010,Null,10,37424
2010,Null,10,37425
2010,Null,10,37426
2010,Null,10,37427
2010,Null,10,37428
2010,Null,10,37429
2010,Null,10,37430
2010,Null,10,37431
2010,Experimental,10,37432
2010,Experimental,10,37433
2010,Experimental,10,37434
2010,Experimental,10,37435
2010,Experimental,10,37436
2010,Experimental,10,37437
2010,Experimental,10,37438
2010,Experimental,10,37439
2010,Experimental,10,37440
2010,Experimental,10,37441
2010,Null,10,37442
2010,Null,10,37443
2010,Null,10,37444
2010,Null,10,37445
2010,Null,10,37446
0,Null,0,37447
0,Null,0,37448
0,Null,0,37449
0,Null,0,37450
0,Null,0,37451
0,Null,0,37452
0,Null,0,37453
0,Null,0,37454
0,Null,0,37455
2010,Rock,10,37456
2010,Rock,10,37457
2010,Rock,10,37458
2010,Rock,10,37459
2010,Rock,10,37460
2010,Rock,10,37461
2010,Rock,10,37462
2010,Null,10,37472
2010,Null,10,37473
2010,Null,10,37474
2010,Null,10,37475
2010,Null,10,37476
2010,Null,10,37477
2010,Null,10,37478
2010,Null,10,37479
2010,Null,10,37480
2010,Folk,9,37482
2010,Experimental,10,37490
2010,Experimental,10,37491
2010,Null,10,37492
2010,Null,10,37493
2010,Null,10,37494
2010,Null,10,37495
2010,Null,10,37496
2010,Null,10,37497
2010,Null,10,37498
2010,Null,10,37499
2010,Null,10,37500
2010,Null,10,37501
2010,Null,10,37502
2010,Null,10,37504
2010,Null,10,37505
0,Null,0,37506
0,Null,0,37507
0,Null,0,37508
0,Null,0,37509
0,Electronic,0,37510
0,Electronic,0,37511
0,Electronic,0,37512
0,Electronic,0,37513
0,Electronic,0,37514
0,Electronic,0,37515
0,Electronic,0,37516
0,Electronic,0,37517
0,Experimental,0,37528
0,Experimental,0,37529
0,Experimental,0,37530
0,Experimental,0,37531
0,Experimental,0,37532
0,Experimental,0,37533
0,Experimental,0,37534
0,Experimental,0,37535
0,Experimental,0,37536
0,Experimental,0,37537
0,Experimental,0,37538
0,Experimental,0,37539
0,Experimental,0,37540
0,Experimental,0,37541
0,Experimental,0,37542
0,Experimental,0,37543
2010,Null,10,37544
2010,Null,10,37545
2010,Null,10,37546
2010,Null,10,37547
2010,Null,10,37548
2010,Null,10,37549
2010,Null,10,37550
0,Rock,0,37560
0,Rock,0,37561
0,Rock,0,37564
0,Rock,0,37565
0,Rock,0,37566
0,Rock,0,37567
0,Rock,0,37568
0,Rock,0,37569
0,Rock,0,37570
0,Null,0,37571
0,Null,0,37572
0,Null,0,37573
0,Null,0,37574
0,Null,0,37575
0,Null,0,37576
0,Null,0,37577
0,Null,0,37578
0,Null,0,37579
0,Null,0,37580
0,Null,0,37581
0,Null,0,37582
0,Null,0,37583
0,Null,0,37584
0,Null,0,37585
0,Null,0,37586
0,Rock,0,37587
0,Rock,0,37588
0,Rock,0,37589
0,Rock,0,37590
0,Rock,0,37591
0,Rock,0,37592
2010,Pop,10,37593
2010,Null,10,37595
2008,Null,1,37601
2008,Null,1,37602
2008,Null,1,37603
2008,Null,1,37604
2008,Null,1,37605
0,Null,0,37606
0,Null,0,37607
0,Null,0,37608
0,Null,0,37609
0,Null,0,37610
0,Null,0,37611
0,Null,0,37612
0,Null,0,37613
0,Null,0,37614
0,Null,0,37615
2010,Experimental,6,37616
2010,Experimental,6,37617
2010,Experimental,6,37618
2010,Experimental,6,37619
0,Null,0,37622
0,Null,0,37623
0,Null,0,37624
0,Null,0,37625
0,Null,0,37626
0,Null,0,37627
0,Null,0,37628
0,Null,0,37629
2010,Rock,10,37630
2010,Rock,10,37631
2010,Rock,10,37632
2010,Rock,10,37633
2010,Rock,10,37634
2010,Rock,10,37635
2010,Rock,10,37636
2010,Rock,10,37637
0,Null,0,37638
0,Null,0,37639
0,Null,0,37640
0,Null,0,37641
0,Null,0,37642
0,Null,0,37643
2010,Experimental,10,37644
2010,Experimental,10,37645
2010,Experimental,10,37646
2010,Experimental,10,37647
2010,Experimental,10,37648
2010,Experimental,10,37649
2010,Experimental,10,37657
2010,Experimental,10,37658
2010,Experimental,10,37659
2010,Experimental,10,37660
2010,Experimental,10,37661
2010,Experimental,10,37662
2010,Null,10,37671
2010,Null,10,37672
2010,Null,10,37673
2010,Null,10,37674
2010,Null,10,37675
2010,Null,10,37685
2010,Null,10,37686
2010,Null,10,37687
0,Null,0,37694
0,Null,0,37695
0,Null,0,37696
0,Null,0,37704
0,Null,0,37705
0,Null,0,37706
0,Null,0,37707
2007,Null,2,37709
2007,Null,2,37710
2007,Null,2,37711
2007,Null,2,37712
2007,Null,2,37713
0,Null,0,37714
0,Null,0,37715
0,Null,0,37716
0,Null,0,37717
0,Null,0,37718
0,Null,0,37719
0,Null,0,37720
0,Null,0,37721
0,Null,0,37722
0,Null,0,37723
0,Null,0,37724
2010,Rock,10,37725
2010,Rock,10,37726
2010,Rock,10,37727
2010,Rock,10,37728
2010,Rock,10,37729
2010,Rock,10,37730
2010,Rock,10,37731
0,Null,0,37732
0,Null,0,37733
0,Spoken,0,37734
2010,Null,10,37735
2010,Null,10,37736
2010,Null,10,37737
2010,Null,10,37738
2010,Null,10,37739
2010,Null,10,37740
2010,Null,10,37741
2010,Null,10,37742
2009,Null,5,37743
0,Null,0,37752
0,Null,0,37753
0,Null,0,37754
0,Null,0,37755
0,Null,0,37756
0,Null,0,37757
0,Null,0,37758
0,Null,0,37759
0,Null,0,37760
0,Null,0,37761
0,Null,0,37762
0,Null,0,37763
0,Null,0,37764
2008,Experimental,1,37765
2008,Experimental,1,37766
2008,Experimental,1,37767
2008,Experimental,1,37768
